,Open,High,Low,Close,Volume
2025-04-18,44.59,45.15,44.4,44.54,845000
2025-04-21,44.5,44.78,44.31,44.31,472500
2025-04-22,44.21,44.68,42.33,43.84,1204500
2025-04-23,44.97,45.72,44.59,45.72,1164100
2025-04-24,46.09,46.42,45.91,46.28,1696900
2025-04-25,46.28,46.56,46.0,46.56,1951100
2025-04-28,46.52,48.26,46.33,48.16,1966300
2025-04-29,47.79,47.79,45.25,45.25,4405000
2025-05-05,45.06,45.29,44.35,45.06,1250000
2025-05-06,45.58,45.58,44.92,45.01,789500
2025-05-07,45.2,45.53,45.15,45.2,767300
2025-05-08,45.25,45.86,45.25,45.67,858200
2025-05-09,46.75,46.75,45.95,46.09,939400
2025-05-12,46.28,46.56,46.09,46.52,1225700
2025-05-13,46.66,46.66,46.28,46.33,1005900
2025-05-14,46.19,46.71,46.19,46.56,1128000
2025-05-15,46.56,47.6,46.56,47.32,1279400
2025-05-16,47.32,47.69,47.22,47.51,699300
2025-05-19,47.22,47.22,46.66,46.75,753400
2025-05-20,46.56,46.94,46.52,46.85,583600
2025-05-21,46.85,46.99,46.56,46.66,576400
2025-05-22,46.66,46.75,46.47,46.71,793900
2025-05-23,46.71,46.75,46.38,46.52,396500
2025-05-26,46.94,46.94,45.81,46.52,715800
2025-05-27,46.8,46.8,46.47,46.52,590800
2025-05-28,46.66,46.75,46.33,46.52,597900
2025-05-29,46.56,46.85,46.33,46.33,773000
2025-05-30,46.33,46.38,45.81,45.86,1703200
2025-06-02,45.86,46.42,45.67,46.24,569400
2025-06-03,46.28,46.61,46.28,46.56,604500
2025-06-04,46.66,47.69,46.61,47.13,1483800
2025-06-05,47.03,47.22,46.56,46.56,994000
2025-06-06,46.56,46.8,46.14,46.14,754000
2025-06-09,46.14,46.47,45.95,45.95,923500
2025-06-10,46.33,46.33,45.91,45.95,844500
2025-06-11,46.0,46.19,45.95,46.09,347400
2025-06-12,46.19,46.66,46.19,46.52,631300
2025-06-13,46.47,46.47,46.0,46.19,961900
2025-06-16,46.09,46.75,46.09,46.61,976600
2025-06-17,46.66,47.79,46.61,46.99,1505900
2025-06-18,46.99,47.13,46.56,46.56,1297100
2025-06-19,46.75,46.89,46.28,46.52,1024900
2025-06-20,46.56,46.66,46.38,46.56,716600
2025-06-23,46.28,46.52,46.19,46.33,1049600
2025-06-24,46.56,46.71,46.42,46.71,710200
2025-06-25,46.42,47.51,46.42,47.32,1762000
2025-06-26,47.69,47.79,47.32,47.51,1283600
2025-06-27,47.6,47.88,47.32,47.6,3001500
2025-06-30,47.6,47.75,46.9,47.0,1923100
2025-07-01,47.0,47.0,46.5,46.55,904400
2025-07-02,46.5,46.5,46.1,46.4,1099500
2025-07-03,46.4,46.6,46.25,46.25,1535400
2025-07-04,46.6,46.6,46.3,46.4,848400
2025-07-07,46.5,46.65,46.3,46.4,1320400
2025-07-08,46.45,46.85,46.45,46.85,1639400
2025-07-09,47.0,47.75,46.9,47.65,2602200
2025-07-10,47.7,48.35,47.7,48.1,2150900
2025-07-11,48.1,48.25,47.5,48.15,2444000
2025-07-14,48.15,48.35,47.65,48.0,1272000
2025-07-15,48.0,48.9,47.95,48.05,2151700
2025-07-16,48.05,48.15,47.65,48.0,1366400
2025-07-17,48.05,48.7,47.85,48.4,2042400
2025-07-18,48.55,48.55,48.0,48.2,1338400
2025-07-21,48.05,48.35,47.7,47.7,1645300
2025-07-22,47.75,47.9,47.5,47.8,797900
2025-07-23,47.85,48.9,47.5,48.6,2660200
2025-07-24,48.95,50.0,48.7,49.0,2245700
2025-07-25,49.0,49.1,48.85,49.1,1335000
2025-07-28,49.35,49.5,48.9,49.3,2668300
2025-07-29,49.3,49.5,47.35,47.35,2638000
2025-07-30,47.4,47.8,47.35,47.6,2020500
2025-07-31,47.7,48.4,47.5,47.65,1914100
2025-08-01,47.7,48.05,47.7,47.95,1031600
2025-08-04,48.0,48.1,47.65,48.1,804800
2025-08-05,48.1,48.2,47.4,47.5,2101200
2025-08-06,47.6,48.15,47.35,47.8,980700
2025-08-07,48.0,48.0,47.55,47.7,860100
2025-08-08,47.7,48.15,47.6,47.85,930800
2025-08-11,48.0,48.55,48.0,48.2,1467500
2025-08-12,48.4,48.55,48.2,48.3,1258100
2025-08-13,48.45,48.45,47.85,47.95,1126700
2025-08-14,48.1,48.1,47.75,47.9,1143800
2025-08-15,47.95,47.95,47.4,47.5,1553000
2025-08-18,47.55,47.75,47.15,47.15,962200
2025-08-19,47.25,47.35,47.05,47.15,1046500
2025-08-20,47.15,47.15,46.55,46.75,1212700
2025-08-21,46.55,46.9,46.3,46.6,1406200
2025-08-22,46.5,46.6,45.7,45.8,1847600
2025-08-25,45.8,46.0,45.5,45.6,990900
2025-08-26,45.6,45.9,45.45,45.9,696900
2025-08-27,46.1,46.3,45.85,46.0,1209900
2025-08-28,46.0,46.65,46.0,46.55,545500
2025-08-29,46.8,46.9,46.55,46.55,788100
2025-09-03,46.6,46.6,46.25,46.35,558900
2025-09-04,46.5,47.2,46.35,47.1,1013000
2025-09-05,47.25,47.5,47.1,47.3,1242400
2025-09-08,47.5,47.55,46.75,46.8,869100
2025-09-09,46.75,46.8,46.2,46.3,858200
2025-09-10,46.5,46.6,46.15,46.25,506700
2025-09-11,46.4,46.5,45.7,46.4,705600
2025-09-12,46.3,47.4,46.3,46.65,1050800
2025-09-15,46.95,47.0,46.65,46.7,507500
2025-09-16,46.95,48.15,46.6,47.8,2744100
2025-09-17,47.8,48.15,47.3,47.3,983000
2025-09-18,47.45,47.55,46.7,46.8,1010400
2025-09-19,46.95,46.95,46.0,46.0,1385500
2025-09-22,46.1,46.45,45.5,45.7,1354200
2025-09-23,45.8,46.1,45.65,45.8,447500
2025-09-24,45.9,46.1,45.5,46.1,503600
2025-09-25,46.15,46.25,45.75,45.85,468600
2025-09-26,46.05,46.05,45.65,45.65,480800
2025-09-29,45.7,45.7,45.35,45.5,571100
2025-09-30,45.5,45.6,45.15,45.2,553000
2025-10-01,45.3,45.55,45.2,45.3,324100
2025-10-02,45.4,45.75,45.4,45.4,696400
2025-10-03,45.45,45.8,45.4,45.55,425600
2025-10-06,46.05,46.2,45.7,46.15,894200
2025-10-07,46.45,46.45,45.9,46.0,690800
2025-10-08,46.3,46.4,45.95,45.95,517900
2025-10-09,46.0,46.05,45.55,45.6,557300
2025-10-10,45.6,45.95,45.55,45.85,481500
2025-10-13,45.5,45.95,45.35,45.95,521600
2025-10-14,45.8,45.95,45.4,45.4,579100
2025-10-15,45.45,45.7,45.25,45.25,544100
2025-10-16,45.3,45.6,45.1,45.2,467500
2025-10-17,45.2,45.5,44.9,45.25,825800
2025-10-20,45.05,45.25,44.0,44.0,961100
2025-10-21,44.15,44.5,44.0,44.45,806800
2025-10-22,44.45,44.8,44.25,44.8,390300
2025-10-23,44.8,45.65,44.55,45.45,730200
2025-10-24,45.5,45.5,45.0,45.15,354200
2025-10-27,45.5,45.75,45.2,45.45,691600
2025-10-28,45.45,45.65,45.35,45.45,405600
2025-10-29,45.8,46.0,45.45,45.75,762700
2025-10-30,45.9,45.9,45.4,45.7,623700
2025-10-31,45.85,45.9,45.6,45.85,575000
2025-11-03,45.8,46.65,45.75,46.3,858900
2025-11-04,46.45,46.45,45.5,46.25,851500
2025-11-05,46.3,46.35,45.95,46.2,566500
2025-11-06,46.0,46.3,45.9,46.15,543600
2025-11-07,45.9,46.4,45.9,46.1,560000
2025-11-10,46.2,46.35,46.0,46.0,515600
2025-11-11,45.95,47.25,45.9,46.8,1271900
2025-11-12,46.8,47.1,46.6,46.95,753600
2025-11-13,47.1,47.55,46.85,47.4,1122200
2025-11-14,47.4,47.55,47.05,47.1,842800
2025-11-17,47.1,47.6,47.1,47.25,1032700
2025-11-18,47.3,47.5,46.8,47.2,623200
2025-11-19,47.2,47.2,46.9,47.0,665000
2025-11-20,47.4,47.5,46.95,47.05,776700
2025-11-21,46.95,46.95,46.5,46.7,542300
2025-11-24,46.7,47.0,46.15,46.15,863800
2025-11-25,46.2,46.8,46.1,46.3,435300
2025-11-26,46.4,46.8,46.4,46.5,374600
2025-11-27,46.75,46.75,46.35,46.4,301100
2025-11-28,46.4,46.65,46.3,46.4,381200
2025-12-01,46.55,49.6,46.55,49.0,4104800
2025-12-02,49.0,52.4,48.85,52.4,5646800
2025-12-03,54.0,54.4,51.9,51.9,3231900
2025-12-04,51.5,52.2,50.5,50.9,2805000
2025-12-05,50.9,51.3,49.8,49.8,2542700
2025-12-08,49.8,53.2,49.7,53.2,5248000
2025-12-09,54.5,55.3,53.3,53.3,4328800
2025-12-10,53.3,53.4,51.4,51.5,2433700
2025-12-11,51.7,53.0,51.5,52.3,1643600
2025-12-12,52.0,52.6,49.95,50.0,2534500
2025-12-15,50.3,51.5,50.0,50.5,1509700
2025-12-16,51.0,52.0,48.1,51.7,2083100
2025-12-17,51.8,51.8,50.1,50.1,1555300
2025-12-18,50.6,50.7,49.8,50.2,1042600
2025-12-19,50.2,50.2,49.6,49.7,1138800
2025-12-22,49.7,50.3,49.45,49.6,995900
2025-12-23,49.7,49.9,48.9,49.5,1429100
2025-12-24,49.5,49.6,48.8,48.8,997100
2025-12-25,48.8,49.5,48.2,48.2,1145900
2025-12-26,48.1,49.2,48.1,48.75,1433800
2025-12-29,48.8,49.25,48.6,49.15,344800
